timestamp(unix),attitude_roll(radians),attitude_pitch(radians),attitude_yaw(radians),rotation_rate_x(radians/s),rotation_rate_y(radians/s),rotation_rate_z(radians/s),gravity_x(G),gravity_y(G),gravity_z(G),user_acc_x(G),user_acc_y(G),user_acc_z(G),magnetic_field_x(microteslas),magnetic_field_y(microteslas),magnetic_field_z(microteslas),latitude(degree),longitude(degree),altitude(meter),speed(m/s),course(degree),timestamp(unix),User Mark
1500293022.231460,-1.569647,-0.328795,-0.051453,0.935116,-1.135704,-3.786162,-0.946432,0.322903,-0.001088,-0.109736,0.673206,-0.447261,-50.733749,2.343572,6.695427,,,,,,,
1500293022.242036,-1.578193,-0.289683,-0.041449,0.872679,-1.082373,-3.670856,-0.958308,0.285649,0.007089,-0.097859,0.710460,-0.455438,-50.733749,2.343572,6.695427,,,,,,,
1500293022.252614,-1.586605,-0.252200,-0.032169,0.782728,-1.014889,-3.516305,-0.968245,0.249535,0.015308,-0.006227,0.686058,-0.410999,-50.705193,0.395210,7.284348,,,,,,,
1500293022.263191,-1.595192,-0.216175,-0.023655,0.688181,-0.993052,-3.386413,-0.976434,0.214495,0.023825,0.030451,0.690428,-0.371756,-50.424416,-3.279265,8.417802,,,,,,,
1500293022.273767,-1.604109,-0.181443,-0.016214,0.564402,-0.977010,-3.278539,-0.983039,0.180449,0.032760,0.037055,0.724473,-0.380691,-50.424416,-3.279265,8.417802,,,,,,,
1500293022.284344,-1.613084,-0.147768,-0.010008,0.421946,-0.934313,-3.177878,-0.988218,0.147231,0.041815,0.068830,0.733446,-0.350973,-50.186306,-5.004828,8.973364,,,,,,,
1500293022.294922,-1.621636,-0.115084,-0.005097,0.285652,-0.844451,-3.085594,-0.992102,0.114831,0.050482,0.110525,0.732490,-0.345175,-49.546570,-8.294539,10.028578,,,,,,,
1500293022.305498,-1.629371,-0.083296,-0.001371,0.150600,-0.741297,-2.994481,-0.994824,0.083200,0.058338,0.113247,0.764121,-0.353031,-49.546570,-8.294539,10.028578,,,,,,,
1500293022.316076,-1.636275,-0.052636,0.001311,0.047080,-0.648048,-2.881415,-0.996475,0.052612,0.065341,0.114898,0.794708,-0.360034,-49.163395,-9.867567,10.479810,,,,,,,
1500293022.326653,-1.642119,-0.023080,0.002994,-0.059855,-0.525804,-2.769449,-0.997192,0.023078,0.071243,0.161529,0.791711,-0.327576,-48.310852,-12.852128,11.185657,,,,,,,
1500293022.337229,-1.646602,0.005276,0.003644,-0.158564,-0.390344,-2.651319,-0.997114,-0.005276,0.075732,0.161451,0.820065,-0.332064,-48.310852,-12.852128,11.185657,,,,,,,
1500293022.347806,-1.649549,0.032238,0.003512,-0.223439,-0.237147,-2.497665,-0.996383,-0.032232,0.078630,0.224532,0.813085,-0.304598,-47.859596,-14.254721,11.423522,,,,,,,
1500293022.358384,-1.613870,-0.031178,0.002225,-0.281425,-0.057615,-2.324238,-0.998587,0.031173,0.043039,0.328253,0.687027,-0.230753,-46.958652,-16.848087,11.630201,,,,,,,
1500293022.368960,-1.613436,-0.007803,-0.000055,-0.322970,0.074889,-2.156010,-0.999061,0.007803,0.042626,0.328727,0.710398,-0.230339,-46.958652,-16.848087,11.630201,,,,,,,
1500293022.379537,-1.611562,0.012802,-0.003042,-0.387094,0.168745,-1.984245,-0.999087,-0.012802,0.040751,0.382419,0.705764,-0.149424,-48.336529,-13.761810,9.921042,,,,,,,
1500293022.390115,-1.609339,0.032662,-0.007289,-0.509071,0.208417,-1.821212,-0.998724,-0.032656,0.038512,0.382056,0.725619,-0.147185,-47.748154,-15.852636,9.645862,,,,,,,
1500293022.400691,-1.606686,0.050974,-0.013153,-0.658052,0.233757,-1.671670,-0.998058,-0.050952,0.035835,0.381389,0.743914,-0.144508,-47.748154,-15.852636,9.645862,,,,,,,
1500293022.411268,-1.603379,0.067460,-0.020828,-0.817956,0.286549,-1.486518,-0.997196,-0.067409,0.032503,0.420444,0.745174,-0.061006,-47.461674,-16.805948,9.443744,,,,,,,
1500293022.421846,-1.599027,0.081816,-0.030304,-0.968633,0.365653,-1.275571,-0.996258,-0.081724,0.028133,0.503277,0.709471,-0.024395,-46.943764,-18.484829,8.878559,,,,,,,
1500293022.432422,-1.593353,0.093756,-0.041160,-1.078194,0.473491,-1.043744,-0.995355,-0.093619,0.022456,0.502374,0.721365,-0.018718,-46.943764,-18.484829,8.878559,,,,,,,
,,,,,,,,,,,,,,,,46.908000,-94.376837,436.309937,0.210000,34.804688,1500293021.999921,
1500293022.442999,-1.586331,0.103084,-0.053049,-1.152528,0.587198,-0.798470,-0.994572,-0.102901,0.015451,0.582920,0.663006,-0.015024,-46.737099,-19.179977,8.485674,,,,,,,
1500293022.453577,-1.577652,0.109761,-0.065437,-1.172443,0.732303,-0.560464,-0.993959,-0.109540,0.006814,0.661638,0.593107,-0.014642,-46.473175,-20.218758,7.461926,,,,,,,
1500293022.464153,-1.567406,0.113655,-0.077713,-1.139563,0.875941,-0.301715,-0.993542,-0.113411,-0.003368,0.661221,0.596977,-0.004460,-46.473175,-20.218758,7.461926,,,,,,,
1500293022.474730,-1.555797,0.114579,-0.089063,-1.036181,1.006074,-0.028411,-0.993331,-0.114329,-0.014901,0.749023,0.500071,-0.003623,-46.424347,-20.550694,6.832526,,,,,,,
1500293022.495884,-1.531473,0.107177,-0.106617,-0.707924,1.037763,0.540379,-0.993493,-0.106972,-0.039088,0.749185,0.492714,0.020564,-46.508102,-20.781487,5.418570,,,,,,,
1500293022.485308,-1.543482,0.112411,-0.098785,-0.882468,1.073255,0.255594,-0.993318,-0.112174,-0.027138,0.749009,0.497916,0.008614,-46.508102,-20.781487,5.418570,,,,,,,
1500293022.506461,-1.520971,0.099197,-0.112433,-0.542775,0.893956,0.788017,-0.993849,-0.099034,-0.049560,0.761671,0.421986,0.055679,-46.637310,-20.665062,4.706491,,,,,,,
1500293022.517039,-1.512871,0.089073,-0.116721,-0.430288,0.666240,0.976627,-0.994365,-0.088955,-0.057664,0.685451,0.413143,0.121644,-47.028805,-20.000305,3.537508,,,,,,,
1500293022.527615,-1.507545,0.077304,-0.120204,-0.389388,0.407561,1.128474,-0.995020,-0.077227,-0.063021,0.686106,0.401415,0.127001,-47.028805,-20.000305,3.537508,,,,,,,
1500293022.538193,-1.505162,0.063925,-0.123445,-0.389796,0.138054,1.281542,-0.995809,-0.063881,-0.065453,0.604909,0.430687,0.183327,-47.262268,-19.508919,3.148770,,,,,,,
1500293022.548770,-1.505013,0.048818,-0.126794,-0.414814,-0.044624,1.449677,-0.996648,-0.048798,-0.065658,0.519598,0.494935,0.198256,-47.772732,-18.283360,2.778404,,,,,,,
1500293022.559346,-1.506311,0.031625,-0.130424,-0.460005,-0.162373,1.649915,-0.997423,-0.031620,-0.064408,0.520372,0.477756,0.197007,-47.772732,-18.283360,2.778404,,,,,,,
1500293022.569923,-1.508331,0.012230,-0.134481,-0.509735,-0.207738,1.857799,-0.997975,-0.012230,-0.062420,0.520924,0.458366,0.195019,-48.054546,-17.535772,2.737184,,,,,,,
1500293022.580501,-1.510628,-0.009498,-0.138825,-0.546520,-0.215813,2.079283,-0.998145,0.009498,-0.060129,0.435996,0.529702,0.178751,-48.679173,-15.714362,2.762470,,,,,,,
1500293022.591077,-1.512851,-0.033418,-0.143396,-0.571194,-0.197154,2.281287,-0.997764,0.033412,-0.057881,0.435615,0.505788,0.176503,-48.679173,-15.714362,2.762470,,,,,,,
1500293022.601655,-1.514885,-0.059369,-0.148202,-0.592185,-0.165136,2.474777,-0.996678,0.059334,-0.055784,0.365498,0.541374,0.139647,-49.015011,-14.629465,2.782420,,,,,,,
1500293022.612232,-1.516578,-0.087344,-0.152869,-0.583563,-0.108959,2.663441,-0.994724,0.087232,-0.053985,0.313694,0.539293,0.104416,-49.691360,-12.132154,2.795372,,,,,,,
1500293022.622808,-1.517777,-0.117099,-0.157284,-0.560538,-0.059814,2.827589,-0.991756,0.116831,-0.052631,0.310726,0.509695,0.103062,-49.691360,-12.132154,2.795372,,,,,,,
1500293022.633386,-1.518568,-0.148342,-0.161254,-0.512454,-0.016471,2.963543,-0.987669,0.147798,-0.051632,0.260389,0.474348,0.075405,-50.015503,-10.722801,2.775911,,,,,,,
1500293022.643963,-1.519013,-0.181091,-0.164598,-0.458660,0.019492,3.112921,-0.982329,0.180103,-0.050914,0.212447,0.428494,0.064601,-50.583305,-7.632841,2.702494,,,,,,,
1500293022.654539,-1.519194,-0.215052,-0.167337,-0.411533,0.037732,3.221853,-0.975665,0.213398,-0.050392,0.205783,0.395199,0.064079,-50.583305,-7.632841,2.702494,,,,,,,
1500293022.665117,-1.519427,-0.250046,-0.169804,-0.393782,0.025981,3.313560,-0.967623,0.247449,-0.049750,0.197741,0.361148,0.063437,-50.809711,-5.962094,2.657328,,,,,,,
1500293022.675694,-1.519782,-0.285924,-0.172373,-0.414754,0.034883,3.396826,-0.958153,0.282045,-0.048922,0.126732,0.334411,0.082980,-51.103886,-2.436109,2.587004,,,,,,,
1500293022.686270,-1.520180,-0.322453,-0.175302,-0.448268,0.051369,3.445874,-0.947246,0.316894,-0.047987,0.115825,0.299561,0.082045,-51.103886,-2.436109,2.587004,,,,,,,
1500293022.696848,-1.520900,-0.359788,-0.178776,-0.495910,0.048620,3.487516,-0.934807,0.352076,-0.046682,0.039009,0.287435,0.085790,-51.159725,-0.602559,2.560140,,,,,,,
1500293022.718001,-1.522877,-0.434992,-0.187623,-0.603812,0.087964,3.555089,-0.905832,0.421404,-0.043440,-0.059042,0.242125,0.071638,-51.068119,3.149005,2.523021,,,,,,,
1500293022.707425,-1.521788,-0.397221,-0.182821,-0.544698,0.062754,3.531676,-0.921032,0.386857,-0.045174,-0.043842,0.276671,0.073372,-51.068119,3.149005,2.523021,,,,,,,
1500293022.728579,-1.524278,-0.472965,-0.193282,-0.667501,0.104864,3.563790,-0.889258,0.455528,-0.041397,-0.148004,0.225624,0.047607,-50.916801,5.040986,2.510502,,,,,,,
1500293022.739156,-1.526331,-0.511002,-0.199944,-0.737045,0.104948,3.563861,-0.871393,0.489051,-0.038773,-0.165869,0.192101,0.044983,-50.399117,8.826633,2.500865,,,,,,,
1500293022.749732,-1.529010,-0.548955,-0.207565,-0.789993,0.111106,3.557822,-0.852326,0.521796,-0.035636,-0.184936,0.159357,0.041847,-50.399117,8.826633,2.500865,,,,,,,
1500293022.760310,-1.532623,-0.586660,-0.216267,-0.847427,0.098192,3.526013,-0.832187,0.553583,-0.031783,-0.283734,0.156088,0.008788,-50.034222,10.698414,2.520947,,,,,,,
1500293022.781463,-1.542044,-0.661234,-0.237090,-0.962147,0.160371,3.477441,-0.788909,0.614091,-0.022689,-0.388871,0.118514,-0.024888,-49.101826,14.363587,2.632921,,,,,,,
1500293022.770887,-1.536993,-0.624111,-0.226039,-0.900090,0.120231,3.500462,-0.811020,0.584376,-0.027426,-0.366761,0.148229,-0.020151,-49.101826,14.363587,2.632921,,,,,,,
1500293022.792041,-1.547695,-0.698147,-0.249419,-1.007777,0.215022,3.459473,-0.765830,0.642799,-0.017695,-0.458718,0.101570,-0.041021,-48.541809,16.141907,2.714092,,,,,,,
1500293022.802618,-1.553911,-0.734701,-0.263291,-1.071943,0.296300,3.428060,-0.741925,0.670366,-0.012529,-0.567172,0.070952,-0.075103,-47.244408,19.592327,2.888113,,,,,,,
1500293022.813194,-1.560559,-0.770584,-0.278576,-1.106176,0.380324,3.357469,-0.717466,0.696554,-0.007345,-0.591631,0.044763,-0.080286,-47.244408,19.592327,2.888113,,,,,,,
1500293022.823771,-1.567426,-0.805335,-0.295016,-1.117536,0.474336,3.248964,-0.692866,0.721062,-0.002335,-0.687047,-0.017464,-0.137710,-46.516911,21.251394,2.964791,,,,,,,
1500293022.834349,-1.574428,-0.838693,-0.312157,-1.099318,0.547936,3.124437,-0.668431,0.743770,0.002427,-0.711483,-0.040172,-0.142472,-44.965630,24.349636,3.069512,,,,,,,
1500293022.844925,-1.581189,-0.870508,-0.329577,-1.044365,0.620445,2.982738,-0.644403,0.764657,0.006697,-0.735510,-0.061059,-0.146742,-44.965630,24.349636,3.069512,,,,,,,
1500293022.855503,-1.587593,-0.900867,-0.346918,-0.980152,0.677154,2.850752,-0.620843,0.783866,0.010429,-0.802329,-0.111609,-0.181083,-44.166008,25.769098,3.090584,,,,,,,
1500293022.866080,-1.593566,-0.930080,-0.364016,-0.911732,0.727429,2.760339,-0.597615,0.801668,0.013610,-0.829311,-0.182100,-0.194533,-42.555454,28.353970,3.052923,,,,,,,
1500293022.876656,-1.599173,-0.958185,-0.380769,-0.842029,0.763340,2.656407,-0.574775,0.818149,0.016315,-0.852151,-0.198581,-0.197238,-42.555454,28.353970,3.052923,,,,,,,
1500293022.887234,-1.604538,-0.985081,-0.397036,-0.765231,0.761936,2.538852,-0.552481,0.833317,0.018649,-0.893106,-0.269673,-0.205813,-41.742428,29.543312,2.999484,,,,,,,
1500293022.897811,-1.609620,-1.010656,-0.412356,-0.674260,0.729237,2.408918,-0.530905,0.847181,0.020622,-0.968210,-0.359861,-0.210075,-40.124634,31.719410,2.850876,,,,,,,
1500293022.908387,-1.614024,-1.034535,-0.426216,-0.559327,0.689597,2.243444,-0.510449,0.859625,0.022079,-0.988666,-0.372305,-0.211533,-40.124634,31.719410,2.850876,,,,,,,
1500293022.918965,-1.617433,-1.056547,-0.437952,-0.428951,0.616325,2.057014,-0.491346,0.870662,0.022932,-1.007769,-0.383342,-0.212385,-39.339916,32.694702,2.768031,,,,,,,
1500293022.940118,-1.622832,-1.094038,-0.455022,-0.223184,0.320891,1.601612,-0.458280,0.888487,0.023869,-1.122500,-0.447050,-0.191975,-37.882034,34.387901,2.580330,,,,,,,
1500293022.929542,-1.620129,-1.076578,-0.447529,-0.317400,0.509393,1.857005,-0.473766,0.880340,0.023391,-1.107014,-0.438903,-0.191497,-37.882034,34.387901,2.580330,,,,,,,
1500293022.950696,-1.626280,-1.109034,-0.460686,-0.143590,0.094699,1.375447,-0.444841,0.895269,0.024707,-1.327803,-0.300619,-0.137286,-37.235695,35.092319,2.503391,,,,,,,
1500293022.961273,-1.628863,-1.122634,-0.462611,0.044155,-0.132808,1.275201,-0.432580,0.901245,0.025147,-1.365989,-0.323623,-0.168930,-36.157501,36.202316,2.502438,,,,,,,
1500293022.971849,-1.628138,-1.136134,-0.459020,0.278367,-0.269419,1.262161,-0.420412,0.907012,0.024134,-1.378157,-0.329391,-0.167917,-36.157501,36.202316,2.502438,,,,,,,
1500293022.982427,-1.622350,-1.149047,-0.449252,0.498642,-0.297743,1.163927,-0.408813,0.912374,0.021095,-1.365403,-0.535559,-0.140006,-35.662468,36.688313,2.527975,,,,,,,
1500293022.993004,-1.612045,-1.159578,-0.434681,0.624492,-0.275999,0.889792,-0.399387,0.916634,0.016484,-1.364179,-0.736276,-0.012928,-34.723103,37.587231,2.396001,,,,,,,
1500293023.003580,-1.598650,-1.165944,-0.418099,0.645277,-0.125940,0.467008,-0.393730,0.919161,0.010970,-1.369835,-0.738802,-0.007414,-34.723103,37.587231,2.396001,,,,,,,
1500293023.014158,-1.582615,-1.167102,-0.401557,0.602494,0.156442,-0.022465,-0.392791,0.919616,0.004642,-1.370774,-0.739257,-0.001087,-34.401138,37.892010,2.234210,,,,,,,
1500293023.024735,-1.565005,-1.162651,-0.387413,0.500482,0.534723,-0.557981,-0.396901,0.917859,-0.002299,-1.258159,-0.869015,0.133891,-34.329430,37.985611,1.678705,,,,,,,
1500293023.035311,-1.546259,-1.152588,-0.376436,0.405263,0.913974,-1.069026,-0.406002,0.913818,-0.009964,-1.249058,-0.864975,0.141556,-34.329430,37.985611,1.678705,,,,,,,
1500293023.045889,-1.527357,-1.137564,-0.368979,0.317241,1.214109,-1.514329,-0.419411,0.907613,-0.018230,-1.006431,-0.852010,0.233532,-34.615372,37.741646,1.256502,,,,,,,
1500293023.056466,-1.509057,-1.118537,-0.364091,0.291065,1.329713,-1.862564,-0.436166,0.899462,-0.026963,-0.755240,-0.722659,0.221436,-35.733841,36.705658,0.147948,,,,,,,
1500293023.067042,-1.491524,-1.096770,-0.359790,0.344143,1.264158,-2.089263,-0.455039,0.889738,-0.036148,-0.736367,-0.712934,0.230621,-35.733841,36.705658,0.147948,,,,,,,
1500293023.077620,-1.475082,-1.073445,-0.354020,0.482255,0.989654,-2.193324,-0.474916,0.878849,-0.045596,-0.549651,-0.577152,0.165515,-36.472099,35.969376,-0.473865,,,,,,,
1500293023.098773,-1.449433,-1.024581,-0.334301,0.850598,-0.004022,-2.252864,-0.515636,0.854496,-0.062889,-0.508930,-0.552800,0.182807,-38.058479,34.250736,-1.635114,,,,,,,
1500293023.088197,-1.460592,-1.049269,-0.345549,0.674511,0.552742,-2.240598,-0.495182,0.867059,-0.054793,-0.529384,-0.565363,0.174712,-38.058479,34.250736,-1.635114,,,,,,,
1500293023.109351,-1.442732,-0.999863,-0.320914,0.988429,-0.587663,-2.227270,-0.535992,0.841397,-0.069019,-0.447498,-0.411602,0.149021,-38.854351,33.321487,-2.062110,,,,,,,
1500293023.130504,-1.444312,-0.950931,-0.291121,1.119707,-1.585735,-2.174011,-0.576285,0.813956,-0.073282,-0.474252,-0.262565,0.147760,-40.405510,31.403030,-2.340824,,,,,,,
1500293023.119928,-1.441169,-0.975295,-0.306336,1.069789,-1.133826,-2.199015,-0.556218,0.827867,-0.072508,-0.494319,-0.276476,0.146986,-40.405510,31.403030,-2.340824,,,,,,,
1500293023.141082,-1.451035,-0.926624,-0.275970,1.120048,-1.848873,-2.184886,-0.596235,0.799597,-0.071749,-0.602206,-0.177847,0.160800,-41.152229,30.431629,-2.155113,,,,,,,
1500293023.151659,-1.460242,-0.901987,-0.261891,1.057824,-1.934080,-2.232896,-0.616267,0.784560,-0.068410,-0.709005,-0.123657,0.185872,-42.577766,28.455776,-1.279444,,,,,,,
1500293023.162235,-1.470630,-0.876713,-0.249864,0.927288,-1.831598,-2.327784,-0.636475,0.768641,-0.063968,-0.688797,-0.107737,0.181430,-42.577766,28.455776,-1.279444,,,,,,,
1500293023.172813,-1.481201,-0.850256,-0.240609,0.758924,-1.598181,-2.473486,-0.657144,0.751449,-0.059035,-0.738775,-0.073532,0.203963,-43.263954,27.421818,-0.713346,,,,,,,
1500293023.193966,-1.499762,-0.791982,-0.232510,0.316069,-0.884951,-2.886130,-0.700665,0.711747,-0.049855,-0.695255,-0.033829,0.194783,-44.627506,25.149155,0.374882,,,,,,,
1500293023.183390,-1.491150,-0.822183,-0.234881,0.526694,-1.251943,-2.666380,-0.678466,0.732633,-0.054152,-0.717454,-0.054716,0.199080,-44.627506,25.149155,0.374882,,,,,,,
1500293023.204544,-1.506878,-0.759740,-0.232910,0.136929,-0.572447,-3.093901,-0.723535,0.688733,-0.046310,-0.635749,0.034671,0.165939,-45.326729,23.855328,0.803488,,,,,,,
1500293023.215121,-1.512440,-0.726011,-0.234881,0.040231,-0.345326,-3.221348,-0.746556,0.663892,-0.043616,-0.464519,0.081699,0.079459,-46.748451,20.904215,1.353058,,,,,,,
1500293023.225697,-1.516157,-0.691436,-0.237196,0.012192,-0.174383,-3.290362,-0.769182,0.637644,-0.042070,-0.441893,0.107947,0.077912,-46.748451,20.904215,1.353058,,,,,,,
1500293023.236275,-1.518796,-0.656396,-0.239383,0.022241,-0.105270,-3.321901,-0.791126,0.610265,-0.041176,-0.292172,0.166651,0.012779,-47.432529,19.291498,1.492698,,,,,,,
1500293023.246852,-1.520703,-0.621284,-0.240990,0.060002,-0.089630,-3.320652,-0.812112,0.582079,-0.040716,-0.168784,0.190244,-0.007182,-48.662384,15.924913,1.613720,,,,,,,
1500293023.257428,-1.522368,-0.586339,-0.241762,0.116155,-0.128567,-3.296397,-0.831995,0.553316,-0.040324,-0.148901,0.219008,-0.007574,-48.662384,15.924913,1.613720,,,,,,,
1500293023.268006,-1.524173,-0.551859,-0.241689,0.175324,-0.193209,-3.235542,-0.850626,0.524272,-0.039688,-0.130270,0.248052,-0.008210,-49.189068,14.210620,1.651755,,,,,,,
1500293023.278583,-1.526459,-0.518429,-0.241133,0.191531,-0.251003,-3.126893,-0.867745,0.495517,-0.038499,-0.049629,0.262388,0.000962,-50.042316,10.805924,1.798089,,,,,,,
1500293023.289159,-1.528962,-0.486124,-0.240606,0.164348,-0.262815,-3.022903,-0.883377,0.467203,-0.036977,-0.033997,0.290701,-0.000560,-50.042316,10.805924,1.798089,,,,,,,
1500293023.299737,-1.531759,-0.454691,-0.240593,0.108084,-0.265852,-2.949439,-0.897712,0.439185,-0.035062,0.003440,0.299188,0.034696,-50.364876,9.162558,1.913474,,,,,,,
1500293023.320890,-1.538010,-0.394290,-0.242118,0.022546,-0.262426,-2.789040,-0.922773,0.384153,-0.030265,0.030729,0.347033,0.006858,-50.829075,5.991397,2.177779,,,,,,,
1500293023.310314,-1.534866,-0.424087,-0.241218,0.036569,-0.268814,-2.882078,-0.910827,0.411489,-0.032741,0.018783,0.319697,0.009334,-50.829075,5.991397,2.177779,,,,,,,
1500293023.331468,-1.540906,-0.365677,-0.242523,0.056599,-0.262318,-2.676499,-0.933465,0.357582,-0.027909,0.065423,0.351433,-0.041991,-50.980927,4.449492,2.319825,,,,,,,
1500293023.342045,-1.543576,-0.338122,-0.242248,0.106110,-0.264528,-2.576221,-0.943030,0.331716,-0.025676,0.076529,0.374751,-0.032795,-51.138580,1.527140,2.597699,,,,,,,
1500293023.352621,-1.546210,-0.311519,-0.241675,0.118144,-0.266497,-2.496704,-0.951581,0.306505,-0.023401,0.085081,0.399962,-0.035071,-51.138580,1.527140,2.597699,,,,,,,
1500293023.363199,-1.548587,-0.285784,-0.240959,0.110199,-0.244316,-2.414620,-0.959204,0.281910,-0.021307,0.092703,0.424557,-0.037165,-51.153721,0.149214,2.740284,,,,,,,
1500293023.373776,-1.551011,-0.260702,-0.240372,0.100037,-0.242487,-2.350972,-0.966020,0.257759,-0.019116,0.112779,0.435066,-0.011875,-51.078415,-2.479146,3.013948,,,,,,,
1500293023.384352,-1.553317,-0.236442,-0.239978,0.070961,-0.220212,-2.276208,-0.972029,0.234246,-0.016992,0.118788,0.458580,-0.013999,-51.078415,-2.479146,3.013948,,,,,,,
1500293023.394930,-1.555482,-0.212763,-0.240058,0.017403,-0.197688,-2.224667,-0.977337,0.211162,-0.014969,0.134395,0.470540,0.011261,-50.994087,-3.733890,3.145707,,,,,,,
1500293023.405507,-1.557637,-0.189825,-0.240713,-0.044663,-0.187402,-2.154813,-0.981952,0.188687,-0.012923,0.142795,0.501270,0.033919,-50.746647,-6.136743,3.369386,,,,,,,
1500293023.416083,-1.559616,-0.167622,-0.242112,-0.126690,-0.151746,-2.083611,-0.985923,0.166838,-0.011024,0.146766,0.523119,0.032020,-50.746647,-6.136743,3.369386,,,,,,,
1500293023.426661,-1.561323,-0.146333,-0.244330,-0.209006,-0.117527,-1.987941,-0.989268,0.145811,-0.009372,0.165873,0.546037,0.042514,-50.588467,-7.283916,3.462077,,,,,,,
,,,,,,,,,,,,,,,,46.907995,-94.376836,436.222656,0.410000,34.804688,1500293022.999922,
1500293023.437238,-1.562459,-0.126042,-0.247315,-0.281721,-0.055491,-1.898285,-0.992033,0.125709,-0.008271,0.168638,0.566140,0.041413,-50.222912,-9.445690,3.559839,,,,,,,
1500293023.447814,-1.563034,-0.106625,-0.251086,-0.354306,-0.000573,-1.822118,-0.994291,0.106423,-0.007718,0.170896,0.585425,0.040860,-50.222912,-9.445690,3.559839,,,,,,,
1500293023.458392,-1.562838,-0.088043,-0.255328,-0.396258,0.081988,-1.736079,-0.996095,0.087930,-0.007927,0.199312,0.591865,0.032952,-50.023911,-10.452021,3.549394,,,,,,,
1500293023.468969,-1.561854,-0.070557,-0.259887,-0.423136,0.142659,-1.635462,-0.997472,0.070499,-0.008920,0.198140,0.635587,0.029290,-49.605122,-12.329855,3.397219,,,,,,,
1500293023.479545,-1.560256,-0.054059,-0.264720,-0.447661,0.186468,-1.539812,-0.998484,0.054033,-0.010524,0.199152,0.652053,0.030895,-49.605122,-12.329855,3.397219,,,,,,,
1500293023.490123,-1.558250,-0.038683,-0.270045,-0.505379,0.225348,-1.429464,-0.999173,0.038674,-0.012536,0.199369,0.730446,0.066980,-49.393112,-13.188928,3.256881,,,,,,,
